,Judul   ,Japanese,Score   ,Produser,Tipe    ,Status  ,Total   ,Durasi  ,Tanggal ,Studio  ,Genre   
1035,Imouto sae Ireba Ii,妹さえいればいい。,7.58,"Bandai Visual, Lantis, Shochiku, Bushiroad, Hakuhodo DY Music & Pictures, BS11, Shogakukan",BD,Completed,12,23 Menit / Episode,"Oct 8, 2017 sampai Dec 24, 2017",Silver Link.,"Comedy, Romance"
1036,No Game No Life,ノーゲーム・ノーライフ,8.45,"Frontier Works, Media Factory, Movic, AT-X",BD,Completed,12,23 Menit / Episode,"Apr 9, 2014 sampai Jun 25, 2014",Madhouse,"Adventure, Comedy, Fantasy, Game, Supernatural"
1037,Grancrest Senki,グランクレスト戦記,7.25,"Aniplex, Bandai Namco Entertainment, Good Smile Company, BS11, ABC Animation, Kinoshita Group Holdings, Kadokawa, Cromea",TV,Completed,24,23 Menit / Episode,"Jan 6, 2018 sampai Jun 23, 2018",A-1 Pictures,"Action, Drama, Fantasy, Romance"
1038,Kujira no Kora wa Sajou ni Utau,クジラの子らは砂上に歌う,7.34,"Bandai Visual, Lantis, Magic Capsule, Hakuhodo DY Music & Pictures, Akita Shoten, Sony PCL, Contents Seed",BD,Completed,12,23 Menit / Episode,"Oct 8, 2017 sampai Dec 24, 2017",J.C.Staff,"Drama, Fantasy, Mystery, Sci-Fi, Shoujo"
1039,Anne Happy,あんハピ♪,7.05,"Sotsu, AT-X, KlockWorx, Asmik Ace Entertainment, Houbunsha, BS Fuji, DIVE II Entertainment, Grooove, Avex Pictures, Contents Seed, Furyu",BD,Completed,12,23 Menit / Episode,"Apr 7, 2016 sampai Jun 23, 2016",Silver Link.,"Comedy, School, Slice of Life"
1040,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,僕の彼女がマジメ過ぎるしょびっちな件,6.50,"AT-X, Nippon Columbia, KlockWorx, Sony Music Communications, Toranoana, Glovision, Sammy, Kadokawa Media House, Production Ace, Kadokawa",TV,Completed,10,23 Menit / Episode,"Oct 12, 2017 sampai Dec 14, 2017","Diomedea, Studio Blanc","Comedy,  , Harem, Romance, School"
1041,Blend S,ブレンド・S,7.61,"niplex, Houbunsha, Kansai Telecasting, Lawson, Contents Seed, Kinoshita Group Holdings, Drecom",TV,Completed,12,23 Menit / Episode,"Oct 8, 2017 sampai Dec 24, 2017",A-1 Pictures,"Comedy, Slice of Life"
1042,3D Kanojo: Real Girl,３Ｄ彼女　リアルガール,7.04,-,TV,Completed,12,22 Menit / Episode,"Apr 4, 2018 sampai Jun 20, 2018",Hoods Entertainment,"Romance, School, Shoujo"
1043,Sora yori mo Tooi Basho,宇宙よりも遠い場所,8.65,"Media Factory, Movic, AT-X, Sony Music Communications, Docomo Anime Store, Kadokawa Media House, Kadokawa, NewGin, Crunchyroll SC Anime Fund",TV,Completed,13,23 Menit / Episode,"Jan 2, 2018 sampai Mar 27, 2018",Madhouse,"Adventure, Slice of Life"
1044,Hataraku Maou-sama!,はたらく魔王さま!,7.97,"Sotsu, Lantis, Pony Canyon, Magic Capsule, Infinite",BD,Completed,13,24 Menit / Episode,"Apr 4, 2013 sampai Jun 27, 2013",White Fox,"Comedy, Demons, Fantasy, Romance, Supernatural"
1045,AICO Incarnation,AICO,6.91,"Bandai Visual, Lantis, Hakuhodo DY Music & Pictures, Yamasa",ONA,Completed,12,24,"Mar 9, 2018",Bones,"Action, Sci-Fi"
1046,Shinsekai yori,新世界より,8.48,"Aniplex, TV Asahi, Pony Canyon",BD,Completed,25,22 Menit / Episode,"Sep 29, 2012 to Mar 23, 2013",A-1 Pictures,"Drama, Horror, Mystery, Psychological, Sci-Fi, Supernatural"
1047,Sword Art Online Movie: Ordinal Scale,劇場版 ソードアート・オンライン -オーディナル・スケール-,8.21,Aniplex,Movie,Completed,1,1 Jam 59 Menit,"Feb 18, 2017",A-1 Pictures,"Action, Adventure, Fantasy, Game, Romance"
1048,No Game No Life: Zero,ノーゲーム・ノーライフ ゼロ,8.47,-,Movie,Completed,1,1 Jam 40 Menit,"Jul 15, 2017",8.58,"Comedy,  , Fantasy, Game, Supernatural"
1049,Kuroko no Basket Last Game,劇場版 黒子のバスケ LAST GAME,8.32,Bandai Visual,Movie,Completed,1,1 Jam 29 Menit,"Mar 18, 2017",Production I.G,"School, Shounen, Sports"
1050,Koe no Katachi,聲の形,9.05,"Shochiku, Pony Canyon, Kodansha, ABC Animation, Quaras",Movie,Completed,Movie,2 Jam 10 Menit,"Sep 17, 2016",Kyoto Animation,"Drama, School, Shounen"
1051,Kizumonogatari 3,傷物語〈Ⅲ冷血篇〉,8.87,"Aniplex, Kodansha",Movie,Completed,1,1 Jam 23 Menit,"Jan 6, 2017",Shaft,"Action, Mystery, Supernatural, Vampire"
1052,Kizumonogatari 2,傷物語〈Ⅱ熱血篇〉,8.78,"Aniplex, Kodansha",Movie,Completed,1,1 Jam 4 Menit,"Agu 19, 2016",Shaft,"Action, Mystery, Supernatural, Vampire"
1053,Kizumonogatari,傷物語〈Ⅰ鉄血篇〉,8.43,"Aniplex, Kodansha",Movie,Completed,1,1 Jam 4 Menit,"Jan 8, 2016",Winter 2016,"Action, Horror, Mystery, Supernatural, Vampire"
1054,Kimi no Na wa,君の名は。,9.22,"Kadokawa Shoten, Toho, Sound Team Don Juan, Lawson HMV Entertainment, Amuse, East Japan Marketing & Communications",Movie,Completed,Movie,1 Jam 46 Menit,"Aug 26, 2016",CoMix Wave Films,"Drama, Romance, School, Supernatural"
1055,Kekkai Sensen Season 2,血界戦線 & BEYOND,8.10,"Nihon Ad Systems, Mainichi Broadcasting System, TOHO animation, Shueisha",BD,Completed,12,24 Menit / Episode,"Oct 8, 2017 sampai Dec 24, 2017",Bones,"Action, Comedy, Fantasy, Shounen, Super Power, Supernatural, Vampire"
1056,Kekkai Sensen,血界戦線,7.63,"Nihon Ad Systems, Mainichi Broadcasting System, TOHO animation, Shueisha, Toy's Factory, Sony PCL",BD,Completed,12,26 Menit / Episode,"Apr 5, 2015 to Oct 4, 2015",Bones,"Action, Comedy, Fantasy, Shounen, Super Power, Supernatural, Vampire"
1057,Ballroom e Youkoso,ボールルームへようこそ,"8,41","Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Movic, Bandai Namco Games, Toy's Factory, Animatic",TV,Completed,24,24 Menit / Episode,"Jul 9, 2017 sampai Dec 17, 2017",Production I.G,"Comedy, Drama, Romance, School, Shounen, Sports"
1058,Boku dake ga Inai Machi,僕だけがいない街,8.61,"Aniplex, Dentsu, Kadokawa Shoten, Fuji TV, DAX Production, other.",BD,Completed,12,23 Menit / Episode,"08 Januari, 2016 Sampai 25 Maret, 2016",A-1 Pictures,"Mystery, Psychological, Seinen, Supernatural"
1059,Hidan no Aria Season 2,緋弾のアリアAA（ダブルエー）,6.38,"flying DOG, Fujishouji",BD,Completed,12,23 Menit / Episode,"Oct 6, 2015 sampai Dec 22, 2015",Doga Kobo,"Action, School, Shoujo Ai"
1060,Hidan no Aria,緋弾のアリア,7.06,"TBS, Magic Capsule, flying DOG",BD,Completed,12,24 Menit / Episode,"Apr 15, 2011 sampai Jul 1, 2011",J.C.Staff,"Action, Comedy, Romance, School"
1061,Gochuumon wa Usagi desu ka? Season 2,ご注文はうさぎですか？？,7.94,"Frontier Works, AT-X, Magic Capsule, Bushiroad, Showgate, Houbunsha, NBCUniversal Entertainment Japan, i0+, Hakuhodo DY Music & Pictures, RAY",BD,Completed,12,23 Menit / Episode,"Oct 10, 2015 sampai Dec 26, 2015","Kinema Citrus, White Fox","Comedy, Slice of Life"
1062,Gochuumon wa Usagi desu ka?,ご注文はうさぎですか？,7.60,"Frontier Works, Sotsu, Magic Capsule, Showgate, Houbunsha, NBCUniversal Entertainment Japan, RAY",BD,Completed,12,23 Menit / Episode,"Apr 10, 2014 sampai Jun 26, 2014",White Fox,"Comedy, Slice of Life"
1063,Tsuki ga Kirei,月がきれい,8.33,"Sotsu, Mainichi Broadcasting System, flying DOG",TV,Completed,12,24 Menit / Episode,"Apr 7, 2017 sampai Jun 30, 2017",feel.,"Romance, School"
1064,ImoCho,,6.41,"Lantis, Magic Capsule",BD,Completed,12,23 Menit / Episode,"Jan 4, 2014 sampai Mar 23, 2014",Project No.9,"Comedy, Romance, Shounen, Supernatural"
1065,Renai Boukun,恋愛暴君,6.90,"TV Tokyo, Half H.P Studio, DIVE II Entertainment, Avex Pictures",TV,Completed,12,23 Menit / Episode,"Apr 7, 2017 sampai Jun 23, 2017",EMT²,"Comedy,  , Harem, Romance, School, Supernatural"
1066,Kakumeiki Valvrave Season 2,革命機ヴァルヴレイヴ　2ndシーズン,7.38,"Aniplex, Dentsu, Mainichi Broadcasting System, Movic, Bandai, Bandai Namco Entertainment",BD,Completed,12,24 Menit / Episode,"Oct 10, 2013 sampai Dec 27, 2013",Sunrise,"Action, Mecha, Space"
1067,Kakumeiki Valvrave,革命機ヴァルヴレイヴ,7.25,"Aniplex, Dentsu, Mainichi Broadcasting System, Movic, Bandai, Bandai Namco Entertainment",BD,Completed,12,24 Menit / Episode,"Apr 12, 2013 sampai Jun 28, 2013",Sunrise,"Action, Mecha, Military, Space"
1068,Dragon Crisis!,ドラゴンクライシス!,6.85,"Yomiuri Telecasting, Starchild Records, Kids Station, DAX Production, Shueisha",BD,Completed,12,23 Menit / Episode,"Jan 11, 2011 sampai Mar 29, 2011",Studio Deen,"Action, Magic, Romance, School, Seinen, Supernatural"
1069,Houseki no Kuni,宝石の国,8.47,"Mainichi Broadcasting System, Kodansha, Movic, AT-X, TOHO animation, Tokyo MX, Q-Tec, Kyoraku Industrial Holdings, BS11",TV,Completed,12,24 Menit / Episode,"Oct 7, 2017 sampai Dec 23, 2017",Orange,"Action, Drama, Fantasy, Mystery, Seinen"
1070,Taboo Tattoo,タブー・タトゥー,6.01,"TV Tokyo, Sotsu, AT-X, Magic Capsule, KlockWorx, DIVE II Entertainment, Avex Pictures, BS Japan",BD,Completed,12,24 Menit / Episode,"Jul 5, 2016 sampai Sep 20, 2016",J.C.Staff,"Action, Comedy, Martial Arts, Mystery, Seinen, Super Power, Supernatural"
1071,Fuuka,風夏,6.72,"Studio Tulip, Magic Capsule, Warner Bros., flying DOG",BD,Completed,12,24 Menit / Episode,"Jan 6, 2017 sampai Mar 24, 2017",Diomedea,"Drama,  , Music, Romance, School, Shounen"
1072,Urara Meirochou,うらら迷路帖,7.19,"TBS, Magic Capsule, Houbunsha, NBCUniversal Entertainment Japan, Nichion",BD,Completed,12,24 Menit / Episode,"Jan 6, 2017 sampai Mar 24, 2017",J.C.Staff,"Comedy, Fantasy, Seinen, Slice of Life"
1073,Kamisama no Memochou,"It's the Only NEET Thing to Do, Kami-sama no Memo-chou, Kami-sama no Memo-chou, God's Notebook, Notebook of God",7.63,"Lantis, AT-X, Warner Bros., KlockWorx, ASCII Media Works",BD,Completed,12,26 Menit / Episode,"Jul 2, 2011 sampai Sep 24, 2011",J.C.Staff,Mystery
1074,Qualidea Code,クオリディア・コード,6.65,"Aniplex, Marvelous, Delfi Sound, ABC Animation, Japan Sleeve",TV,Completed,12,23 Menit / Episode,"Jul 10, 2016 sampai Sep 25, 2016",Summer 2016,"Action, Magic, Supernatural"
1075,Amagi Brilliant Park,甘城ブリリアントパーク,7.65,"Avex Entertainment, TBS",BD,Completed,13,24 Menit / Episode,"Oct 7, 2014 sampai Dec 26, 2014",Kyoto Animation,"Comedy, Magic"
1076,Kamisama Hajimemashita Season 2,神様はじめました◎,8.27,"Dentsu, Sotsu",BD,Completed,12,23 Menit / Episode,"Jan 6, 2015 sampai Mar 31, 2015",TMS Entertainment,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural"
1077,Strike the Blood Season 2,ストライク・ザ・ブラッドⅡ,7.28,"Movic, Warner Bros., KlockWorx, ASCII Media Works, Hakuhodo DY Music & Pictures",BD,Completed,8,25 Menit / Episode,"Nov 23, 2016 sampai May 24, 2017","Silver Link., Connect","Action,  , Fantasy, Supernatural, Vampire"
1078,Strike the Blood,ストライク・ザ・ブラッド,7.36,"Movic, AT-X, Warner Bros., KlockWorx, ASCII Media Works, Showgate",BD,Completed,24,24 Menit / Episode,"Oct 4, 2013 sampai Mar 28, 2014","Silver Link., Connect","Action, Fantasy, Harem, School, Supernatural, Vampire"
1079,Kamisama Hajimemashita,神様はじめました,8.13,"TV Tokyo, Dentsu, Sotsu, Pony Canyon, Hakusensha, DAX Production",BD,Completed,13,24 Menit / Episode,"Oct 2, 2012 sampai Dec 25, 2012",TMS Entertainment,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural"
1080,Psycho-Pass Season 2,PSYCHO-PASS サイコパス 2,7.56,"Production I.G, Dentsu, Fuji TV, Nitroplus, Sony Music Entertainment, TOHO animation, Kyoraku Industrial Holdings",BD,Completed,11,23 Menit / Episode,"Oct 10, 2014 sampai Dec 19, 2014",Tatsunoko Production,"Action, Police, Psychological, Sci-Fi"
1081,Psycho-Pass,サイコパス,8.47,"Dentsu, Fuji TV, Nitroplus, Sony Music Entertainment, Kyoraku Industrial Holdings",BD,Completed,22,23 Menit / Episode,"Oct 12, 2012 sampai Mar 22, 2013",Production I.G,"Action, Police, Psychological, Sci-Fi"
1082,Kokoro Connect,ココロコネクト,7.97,"Starchild Records, Enterbrain",BD,Completed,13,24 Menit / Episode,"Jul 8, 2012 sampai Sep 30, 2012",Silver Link.,"Comedy, Drama, Romance, School, Slice of Life, Supernatural"
1083,Beatless,BEATLESS,6.18,"Kadokawa Shoten, Mainichi Broadcasting System, Sony Music Entertainment, Good Smile Company, Animatic",TV,Completed,20,24,"Jan 13, 2018 sampai Jun 30, 2018",Diomedea,"Action, Drama, Romance, Sci-Fi"
1084,Eromanga-sensei,エロマンガ先生,6.90,"Aniplex, Movic, ASCII Media Works, BS11, Kinoshita Group Holdings",BD,Completed,12,23 Menit / Episode,"Apr 9, 2017 sampai Jun 25, 2017",A-1 Pictures,"Comedy, Drama, Romance"
1085,Darling in the FranXX,ダーリン・イン・ザ・フランキス,7.84,"Aniplex, Khara, Movic, Lucent Pictures Entertainment, Tokyo MX, Nagoya TV Housou, Asahi Broadcasting, BS11, Lawson, ABC Animation",TV,Completed,24,24 Menit / Episode,"Jan 13, 2018 sampai Jul 7, 2018","A-1 Pictures, Trigger, CloverWorks","Action, Drama, Mecha, Romance, Sci-Fi"
1086,Dagashi Kashi,だがしかし,6.70,"Pony Canyon, TBS, DAX Production, BS-TBS, Other",BD,Completed,12,24 Menit / Episode,"Jan 8, 2016 sampai 01 April, 2016",feel.,"Comedy, Shounen, Slice of Life"
1087,Gosick,GOSICK -ゴシック-,8.21,"TV Tokyo, Kadokawa Shoten, KlockWorx, Memory-Tech, NTT Docomo",BD,Completed,24,20 Menit / Episode,"Jan 8, 2011 sampai Jul 2, 2011",Bones,"Drama, Historical, Mystery, Romance"
1088,Binbougami ga,Binbougami ga!,7.86,"TV Tokyo, Bandai Visual, Dentsu, other.",BD,Completed,13,23 Menit / Episode,"05 Juli, 2012 sampai 27 September, 2012",Sunrise,"Comedy, Parody, Shounen, Supernatural"
1089,The World God Only Knows Season 3,神のみぞ知るセカイ 女神篇,8.26,"TV Tokyo, Geneon Universal Entertainment, Shogakukan",BD,Completed,12,24 Menit / Episode,"Jul 9, 2013 sampai Sep 24, 2013",Manglobe,"Comedy, Harem, Romance, Shounen, Supernatural"
1090,The World God Only Knows Season 2,神のみぞ知るセカイ II,8.10,"TV Tokyo, Geneon Universal Entertainment",BD,Completed,12,23 Menit / Episode,"Apr 12, 2011 sampai Jun 28, 2011",Manglobe,"Comedy, Harem, Romance, Shounen, Supernatural"
1091,The World God Only Knows,神のみぞ知るセカイ,7.90,Geneon Universal Entertainment,BD,Completed,12,23 Menit / Episode,"Oct 7, 2010 sampai Dec 23, 2010",Manglobe,"Comedy, Harem, Romance, Shounen, Supernatural"
1092,Piano no Mori,ピアノの森,7.20,NHK,TV,Completed,12,25 Menit / Episode,"Apr 9, 2018 sampai Jul 2, 2018",Fukushima Gainax,"Adventure, Comedy, Drama, Music, School, Seinen"
1093,Demi-chan wa Kataritai,亜人ちゃんは語りたい,7.77,"Aniplex, Kodansha, Kanetsu Co., LTD.",BD,Completed,12,23 Menit / Episode,"Jan 8, 2017 sampai Mar 26, 2017",A-1 Pictures,"Comedy, Fantasy, School, Seinen, Vampire"
1094,Sword Art Online Alternative: Gun Gale Online,ソードアート・オンライン オルタナティブ ガンゲイル・オンライン,7.41,-,TV,Completed,12,23 Menit / Episode,"Apr 8, 2018 sampai Jul 1, 2018",Studio 3Hz,"Action, Fantasy, Game, Military, Sci-Fi"
1095,Tada-kun wa Koi wo Shinai,多田くんは恋をしない,7.62,"Media Factory, AT-X, Docomo Anime Store, BS11",TV,Completed,12,24 Menit / Episode,"Apr 5, 2018 sampai Jun 28, 2018",Doga Kobo,"Comedy, Romance"
1096,Megalo Box,メガロボクス,8.31,"TBS, Kodansha, Bandai Namco Arts",TV,Completed,13,24 Menit / Episode,"Apr 6, 2018 sampai Jun 29, 2018",TMS Entertainment,"Action, Drama, Sci-Fi, Shounen, Slice of Life, Sports"
1097,ReLIFE,ReLIFE,8.19,"Aniplex, Half H.P Studio, comico, Hakuhodo DY Media Partners, Lawson, C & I entertainment",BD,Completed,13,23 Menit / Episode,"Jul 2, 2016 sampai Sep 24, 2016",TMS Entertainment,"Romance, School, Slice of Life"
1098,Clockwork Planet,クロックワーク・プラネット,6.59,"TBS, Kodansha, NBCUniversal Entertainment Japan, NichiNare, GYAO!",TV,Completed,12,24 Menit / Episode,"Apr 7, 2017 sampai Jun 23, 2017",Xebec,"Fantasy, Sci-Fi"
1099,Golden Kamuy,ゴールデンカムイ,7.69,"NBCUniversal Entertainment Japan, Tokyo MX, Twin Engine",TV,Completed,12,23 Menit / Episode,"Apr 9, 2018 sampai Jun 25, 2018",Geno Studio,"Action, Adventure, Historical, Seinen"
1100,Usagi Drop,うさぎドロップ,8.53,"Fuji TV, Tohokushinsha Film Corporation, Sony Music Entertainment, Sakura Create, Fuji Pacific Music Publishing",BD,Completed,11,22 Menit / Episode,"Jul 8, 2011 sampai Sep 16, 2011",Summer 2011,"Josei, Slice of Life"
1101,Busou Shoujo Machiavellianism,武装少女マキャヴェリズム,7.20,"Media Factory, AT-X, Nippon Columbia, KlockWorx, Glovision, Kadokawa Media House, Toshiba Digital Frontiers, Tsukuru no Mori",TV,Completed,12,23 Menit / Episode,"Apr 5, 2017 sampai Jun 21, 2017","Silver Link., Connect","Action, School, Shounen"
1102,Devils Line,デビルズライン,6.49,"Kodansha, King Records",TV,Completed,12,24 Menit / Episode,"Apr 7, 2018",Platinum Vision,"Action, Drama, Romance, Seinen, Supernatural, Vampire"
1103,Caligula,カリギュラ,6.43,Furyu,TV,Completed,12,23 Menit / Episode,"Apr 8, 2018 sampai Jun 24, 2018",Satelight,"Action, Sci-Fi"
1104,Sakura Trick,桜Trick,7.15,"Pony Canyon, TBS",BD,Completed,12,24 Menit / Episode,"Jan 10, 2014 sampai Mar 28, 2014",Studio Deen,"Comedy, Romance, School, Seinen, Shoujo Ai, Slice of Life"
1105,Comic Girls,こみっくがーるず,7.19,"Houbunsha, Kansai Telecasting, BS11, My Theater D.D.",TV,Completed,12,23 Menit / Episode,"Apr 5, 2018 sampai Jun 21, 2018",Nexus,"Comedy, Slice of Life"
1106,Shokugeki no Souma Season 3,食戟のソーマ 餐ノ皿,8.50,"Lantis, Warner Bros., KlockWorx, Shueisha",TV,Completed,24,24 Menit / Episode,"[Cour 1] Oct 4, 2017 sampai Dec 20, 2017 | [Cour 2] Apr 9, 2018 sampai Jun 25, 2018",J.C.Staff," , School, Shounen"
1107,Hinamatsuri,ヒナまつり,8.37,"Magic Capsule, Nippon Columbia",TV,Completed,12,23 Menit / Episode,"Apr 6, 2018 sampai Jun 22, 2018",feel.,"Comedy, Sci-Fi, Seinen, Slice of Life, Supernatural"
1108,Mahou Shoujo Site,魔法少女サイト,6.65,-,TV,Completed,12,24 Menit / Episode,"Apr 7, 2018 sampai Jun 23, 2018",production doA,Mahou Shoujo Site Sub Indo
1109,Mahou Shoujo Ore,魔法少女 俺,7.27,"Genco, Crunchyroll SC Anime Fund",TV,Completed,12,23 Menit / Episode,"Apr 2, 2018 sampai Jun 18, 2018",Pierrot Plus,"Comedy, Fantasy, Magic"
1110,Aoi Hana,青い花,7.27,"Fuji TV, Fuji Pacific Music Publishing",BD,Completed,11,22 min. per ep.,"Jul 2, 2009",J.C.Staff,"Romance, Shoujo Ai, Slice of Life"
1111,Aoi Bungaku Series,青い文学シリーズ,7.88,"Movic, Happinet Pictures, RAY",BD,Completed,12,22 Menit / Episode,"Oct 11, 2009 sampai Dec 27, 2009",Madhouse,"Drama, Historical, Psychological, Seinen, Thriller"
1112,Hibike! Euphonium Season 2,響け！ユーフォニアム2,8.29,"Lantis, Pony Canyon, Rakuonsha",BD,Completed,13,23 Menit / Episode,"Oct 6, 2016 sampai Dec 29, 2016",Kyoto Animation,"Drama, Music, School"
1113,Hibike! Euphonium,響け！ユーフォニアム,8.02,"Lantis, Pony Canyon, Rakuonsha",BD,Completed,13,23 Menit / Episode,"Apr 8, 2015 sampai Jul 1, 2015",Kyoto Animation,"Drama, Music, School"
1114,Gin no Saji Season 2,銀の匙2ndシーズン,8.33,"Aniplex, Dentsu, Fuji TV, Kyoraku Industrial Holdings",BD,Completed,11,24 Menit / Episode,"Jan 10, 2014 sampai Mar 28, 2014",A-1 Pictures,"Comedy, School, Shounen, Slice of Life"
1115,Gin no Saji,銀の匙,8.16,"Aniplex, Dentsu, Fuji TV, Kyoraku Industrial Holdings",BD,Completed,11,23 Menit / Episode,"Jul 12, 2013 sampai Sep 20, 2013",A-1 Pictures,"Comedy, School, Shounen, Slice of Life"
1116,Tonari no Kaibutsu-kun,となりの怪物くん,7.71,"TV Tokyo, Aniplex, Nihon Ad Systems, Kodansha",BD,Completed,13,24 Menit / Episode,"Oct 2, 2012 sampai Dec 25, 2012",Brain's Base,"Comedy, Romance, School, Shoujo, Slice of Life"
1117,Soredemo Machi wa Mawatteiru,それでも町は廻っている,7.47,"Pony Canyon, TBS, Movic, Magic Bus, Studio Pastoral, flying DOG, Memory-Tech",BD,Completed,12,24 Menit / Episode,"Oct 8, 2010 sampai Dec 24, 2010",Shaft,"Comedy, Seinen, Slice of Life"
1118,SukaSuka,終末なにしてますか？忙しいですか？救ってもらっていいですか？,7.85,"Lantis, Kadokawa Shoten, AT-X, DAX Production, KlockWorx, Kadokawa Media House, Production Ace",BD,Completed,12,24 Menit / Episode,"Apr 11, 2017 sampai Jun 27, 2017","Satelight, C2C","Drama, Fantasy, Romance, Sci-Fi"
1119,Haikyuu!! Season 3,ハイキュー!! 烏野高校 VS 白鳥沢学園高校,9.00,"TOHO animation, Shueisha",BD,Completed,10,24 Menit / Episode,"Oct 8, 2016 sampai Dec 10, 2016",Production I.G,"Comedy, Drama, School, Shounen, Sports"
1120,Haikyuu!! Season 2,ハイキュー!! セカンドシーズン,8.87,"TOHO animation, Shueisha",BD,Completed,25,24 Menit / Episode,"Oct 4, 2015 sampai Mar 27, 2016",Production I.G,"Comedy, Drama, School, Shounen, Sports"
1121,Haikyuu!!,ハイキュー!!,8.66,"Mainichi Broadcasting System, TOHO animation, Shueisha",BD,Completed,25,24 Menit / Episode4,"Apr 6, 2014 sampai Sep 21, 2014",Production I.G,"Comedy, Drama, School, Shounen, Sports"
1122,Konohana Kitan,このはな綺譚,7.69,"Genco, Lantis, AT-X, GAGA, Memory-Tech, Studio Mausu, DeNA, Kadokawa, Melonbooks",BD,Completed,12,23 Menit / Episode,"Oct 4, 2017 sampai Dec 20, 2017",Lerche,"Fantasy, Seinen, Shoujo Ai, Slice of Life"
1123,Tales of Zestiria the X,テイルズ オブ ゼスティリア ザ クロス,7.47,"Bandai Visual, Lantis, Bandai Namco Entertainment, Anime Consortium Japan",BD,Completed,12,23 Menit / Episode,"Jul 10, 2016 sampai Sep 25, 2016",ufotable,"Action, Adventure, Fantasy, Magic"
1124,91 Days,91Days,7.89,"Shochiku, Mainichi Broadcasting System, Shochiku Music Publishing",BD,Completed,12,24 Menit / Episode,"Jul 9, 2016 sampai Oct 1, 2016",Shuka,"Action, Drama, Historical"
1125,Gate Season 2,GATE（ゲート）自衛隊　彼の地にて、斯く戦えり　第2クール,7.91,"Genco, Warner Bros., KlockWorx, Showgate, Bandai Namco Games",BD,Completed,12,23 Menit / Episode,"Jan 9, 2016 sampai Mar 26, 2016",A-1 Pictures,"Action, Adventure, Fantasy, Military"
1126,GATE,GATE（ゲート）自衛隊　彼の地にて、斯く戦えり,7.89,"Genco, Magic Capsule, Warner Bros., KlockWorx, Showgate, Bandai Namco Games",BD,Completed,12,23 Menit / Episode,"Jul 4, 2015 sampai Sep 19, 2015",A-1 Pictures,"Action, Adventure, Fantasy, Military"
1127,Natsume Yuujinchou Season 6,夏目友人帳 陸,8.74,"Natsume Yuujinchou Season 6, Natsume's Book of Friends Six",BD,Completed,11,23 Menit / Episode,"Apr 12, 2017 sampai Jun 21, 2017",Shuka,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural"
1128,Natsume Yuujinchou Season 5,夏目友人帳 伍,8.65,"TV Tokyo, Aniplex, Nihon Ad Systems",BD,Completed,11,23 Menit / Episode,"Oct 5, 2016 sampai Dec 21, 2016",Shuka,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural"
1129,Natsume Yuujinchou Season 4,夏目友人帳 肆,8.74,"Aniplex, Nihon Ad Systems",BD,Completed,13,24 Menit / Episode,"Jan 3, 2012 sampai Mar 27, 2012",Brain's Base,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural"
1130,Natsume Yuujinchou Season 3,夏目友人帳 参,8.66,"Aniplex, Sakura Create",BD,Completed,13,24 Menit / Episode,"Jul 5, 2011 sampai Sep 27, 2011",Brain's Base,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural"
1131,Natsume Yuujinchou Season 2,続 夏目友人帳,8.63,"Aniplex, Nihon Ad Systems",BD,Completed,13,24 Menit / Episode,"Jan 6, 2009 sampai Mar 31, 2009",Brain's Base,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural"
1132,Natsume Yuujinchou,夏目友人帳,8.41,"Aniplex, Nihon Ad Systems, TV Tokyo Music, Sony Music Entertainment",BD,Completed,13,24 Menit / Episode,"Jul 8, 2008 sampai Sep 30, 2008",Brain's Base,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural"
1133,BanG Dream!,BanG Dream!（バンドリ！）,6.84,"OLM, HoriPro, Bushiroad, Tokyo MX, Good Smile Company, Overlap, Bushiroad Music",TV,Completed,13,24 Menit / Episode,"Jan 21, 2017 sampai Apr 22, 2017","Xebec, Issen",Music
1134,Mangaka-san to Assistant-san to The Animation,マンガ家さんとアシスタントさんと THE ANIMATION,7.32,"Lantis, Magic Capsule, Showgate",BD,Completed,12,13 Menit / Episode,"Apr 8, 2014 sampai Jun 24, 2014",Zexcs,"Comedy,  , Harem, Seinen, Slice of Life"
1135,Toaru Majutsu no Index Season 2,とある魔術の禁書目録II,7.79,"Geneon Universal Entertainment, Square Enix, AT-X, ASCII Media Works, Delfi Sound",BD,Completed,24,23 Menit / Episode,"Oct 8, 2010 sampai Apr 1, 2011",J.C.Staff,"Action, Magic, Sci-Fi, Super Power"
1136,Toaru Majutsu no Index,とある魔術の禁書目録,7.63,"Geneon Universal Entertainment, Square Enix, AT-X, ASCII Media Works, Kadokawa Contents Gate",BD,Completed,24,23 Menit / Episode,"Oct 5, 2008 sampai Mar 19, 2009",J.C.Staff,"Action, Magic, Sci-Fi, Super Power"
